date,heading,article_content,sentiment,score
2020-11-10 18:23:00+00:00,,"
            Although 
 admits that not having patrons at the 
 this year will be “unfortunate,” he is aiming to take advantage of the empty golf course. 
    

            Spectators are not allowed into 
 National Golf Club due to the ongoing coronavirus pandemic. 
    

            And while DeChambeau says he and his colleagues will miss having 
 “out rooting us on and cheering for us,” the big-hitting American is hoping that not having to worry about avoiding crowds will open up different areas of the famous course.  
    

            “As of this year, it’s going to be different because I’m going to be able to hit it on certain lines where patrons would be, and I feel like that it does provide me a little bit of an advantage in that case to be able to hit into those areas without thinking about it at all,” he told the media in a press conference.
    

            “You look at 18, I’m hopefully going to be able to hit it over those bunkers where the patrons would be. Another one would be 13 even. I can hit it through almost into 14 and they would be there, so this is a unique opportunity I think this year.”
    

            

    

            Over the last few months, no one has changed golf like DeChambeau has. 
    

            The addition of 40 pounds of muscle during lockdown enabled him to transform himself into the PGA Tour’s longest driver. And his new, big-hitting technique reaped immediate rewards after golf’s Covid-19 hiatus, including 10 top-10 finishes and his maiden major victory at the U.S. Open at Winged Foot in September. 
    

            DeChambeau has always been a fan of testing new technologies or methods to try and gain an edge, something that has previously annoyed some of golf’s more traditional members. 
    

            But following his dominant victory at the U.S. Open two months ago – he won by a six-shot margin – DeChambeau believes he is beginning to win people over.
    

            “I think people are starting to see that no matter what it is, whether I do this or that or face-on putting, it’s always to try to get better, no matter what I do. There’s going to be times of failure and there’s going to be times of success,” the 27-year-old said on Tuesday.
    

            “But I’m going to fail a lot more than I succeed, and I think people are starting to understand that it’s not just about me being quirky and doing things in my own way but it’s about the process of trying to be better each and every day.  
    

            “That’s what I hope people can understand, is that it’s not necessarily just about me being different or trying different things. It’s about me going through a process that will tell me if I’m doing the right thing or not. If I go down a road and it doesn’t work, I’ll pull myself back out and try something else.
    

            

    

            “I think that’s what hopefully can inspire a lot of people to say: ‘You know what, I’ve got to think about this hopefully in a new way and try and be as good as I possibly can, to do my best each and every day, and if something fails and something is wrong, I pull myself back out and I try something else that will make me better in whatever field it is.’”
    ",POSITIVE,2.0893609523773193
2021-10-17 18:47:00+00:00,,"
            With less than a minute to go in the Mississippi Rebels and Tennessee Volunteers game Saturday night, fans threw trash onto the field following a defensive stop by the Rebels at Neyland Stadium in Knoxville, Tennessee. 
    

            Water bottles, pizza boxes, and beer cans littered the field, and a thrown golf ball hit Rebels coach Lane Kiffin.
    

            Southeastern Conference commissioner Greg Sankey called the fans’ action “unacceptable” and said the league “will review existing Conference policies and the Commissioner’s authority to impose penalties and communicate with the leadership at the University of Tennessee.”
    

            Kiffin, who was returning to Knoxville for the first time since 2009 when he coached the Volunteers to a 7-6 season, said after the game he felt a sense of relief.
    

            “They were just throwing stuff and I just said put your helmet on and let’s play. Actually there were people who came over that moved us off,” Kiffin said on the field. “They’re passionate fans, and there’s 100,000 people that came to see a show. It didn’t end up the way they wanted, so it is what it is.” 
    

            Kiffin’s father, Monte, had to be escorted from the field as well as the Rebels’ coach’s sister, Heidi, according to ESPN.
    

            “The Conference has established expectations for behavior and sportsmanship, and the actions of fans at Saturday night’s game were unacceptable under any circumstances,” said Sankey in a statement. “We are accustomed to intense competition every week, but under no circumstances is it acceptable to endanger the contest participants and disrupt a game.” 
    

            Tennessee Chancellor Donde Plowman condemned on Twitter the fans’ behavior.  
    

            “I am astonished and sickened by the behavior of some Vol fans at the end of tonight’s game,” 
 “Good sportsmanship must be part of who we are as Volunteers. Behavior that puts student-athletes, visitors and other fans at risk is not something we will tolerate.”
    

            She added she would personally apologize to Mississippi Chancellor Glenn Boyce for the fan’s actions.
    

            Danny White, Tennessee Vice Chancellor/Director of Athletics, echoed Plowman’s statement and apologized to the Mississippi football program.
    

            “Our Tennessee fanbase had much to be proud of through 59 minutes of football Saturday night — they created one of the best live sporting atmospheres I’ve ever experienced — but what transpired in the game’s final minute was unacceptable,” White said in a statement. 
    

            “Player and fan safety is paramount at all times. While I’m incredibly proud of our team’s effort on the field, I’m disappointed that their relentless performance was overshadowed in the game’s closing moments by the actions of several fans whose actions did not represent the Volunteer Spirit or the true character of our university.”
    

            As for the game, the No. 13 Rebels won 31-26 to improve to 5-1 overall, 2-1 in the SEC. The Volunteers dropped to 4-3 overall, 2-2 in conference play.
    ",NEGATIVE,2.52152681350708
2019-12-17 16:04:00+00:00,,"
            
 President has apologized after the country’s interior minister mocked 
 newly elected leader and described her as a “sales girl.”
    

            The leader of Estonia’s populist far-right party EKRE, Mart Helme, questioned the ability of 
, 34, to run her country on Sunday. 
    

            “Now we see how one sales girl has become a Prime Minister and how some other street activists and non-educated people have also joined the cabinet,” Helme said on his party’s radio talk show Sunday, according to Estonian public broadcaster ERR. 
    

            Marin – who leads Finland’s Social Democratic party – has spoken about her life growing up in a disadvantaged family and working as a cashier, before she studied at university.
    

      
      

      

    

            She became the world’s youngest sitting Prime Minister earlier in December after replacing the nation’s former leader, Antti Rinne. Five of Finland’s major parties in parliament are all led by women, four of whom are in their 30s.
    

            “I’m extremely proud of Finland. Here a poor family’s child can educate themselves and achieve their goals in life. A cashier can become even a Prime Minister,” Marin tweeted.
    

            Estonian President Kersti Kaljulaid apologized for Helme’s comments during a phone call with Finnish President Sauli Niinistö on Monday, according to a statement on the Finnish President’s website. 
    

            Helme on Monday justified his statement by saying: “That specific sentence about the Finnish Prime Minister, which you have interpreted as demeaning, I have actually interpreted as complimentary – as recognition that someone can work their way up from a low social standing to the peak of politics,” according to ERR.
    

      
      

      

    

            On Tuesday, Helme survived a vote of no-confidence in the Estonian parliament, which was called because of his comments. 
    

            It comes after the President of Estonia and its Prime Minister, Jüri Ratas, spoke on Sunday over the phone. According to Mailin Aasmäe, a press officer at the Estonian President’s office, the President “suggested that the minister of interior should be replaced.”
    

            The 
 is a largely ceremonial role with no executive powers.
    

            The Estonian interior ministry referred CNN to Helme’s party, EKRE. The party has not yet responded to CNN’s request for comment. 
    

            According to Reuters, Helme formerly worked as Estonia’s ambassador to Russia and is known for his outspoken comments.
    

            

    ",NEGATIVE,2.2630817890167236
2020-12-19 15:11:00+00:00,,"
            Boris Johnson might not be fully aware of it, but the next two weeks could contain two of the most significant moments in his premiership.
    

            As Brits wind down for the 
 and look forward to the 
 the country will live in real time the consequences of policy decisions Johnson has taken in the face of the two greatest post-war crises the UK has faced: coronavirus and 
  
    

            Both issues are politically hellish for Johnson. On Covid, his own Conservative party has vocally opposed his government’s approach for being too restrictive. This forced the Prime Minister to relax rules over the Christmas period, allowing families to meet for five days, despite the fact the UK appears to be heading towards a third spike. 
    

      
      

      

    

            On Brexit, hardline Euroskeptics have cranked the pressure up on Johnson not to sell them out at the last minute. This has forced the PM to create the impression that he is willing to take talks with the European Union right down to the wire, a strategy that means no one has a clue what happens at the end of the transition period on December 31.  
    

            Critics have accused Johnson of abdicating leadership and adopting vague positions on both in order to keep his party in line. And while this might seem a politically sensible bit of party management, the stakes are unbelievably high. Historians in years to come may view this period as the nadir of his leadership, depths from which he may struggle to recover.
    

            Earlier this week, Johnson found himself under fire after two bizarre performances in which he delivered confusing advice as to what people should do over the Christmas break. First, he accused Keir Starmer, who leads the opposition Labour Party of wanting to “cancel Christmas” unlike Johnson, who previously permitted three households to gather for a five-day period.  
    

            However, at a press conference later that day, he added a major caveat. Flanked by his scientific advisers, he said it was vital “everyone exercises the greatest possible personal responsibility,” advising that his rule of three households and five days “are maximums, not targets to aim for.” In his particularly Grinchy closing remarks, Johnson wished the nation a “merry little Christmas … And I’m afraid this year I do mean little.”  
    

            Reasonable people could be forgiven for feeling angry that, having being promised some brief joy at the end of a dreadful year, they were now being asked to make their own risk assessments, rather than being told what to do by the government.  
    

            And the danger is real. “Christmas has all the ingredients for super-spreading,” says Christina Pagel, director of the Clinical Operational Research Unit at University College London.  
    

            “Add to that the fact that schools are open and the virus is in schools. The only way it would be safe for kids to see grandparents would be if they and their families had at least 10 days to isolate (and preferably 14), which obviously there isn’t the time to do now,” she adds.  
    

            Johnson’s attempt to appease all sides of his party appears to have instead enraged everyone. “He needs to show stronger leadership to the country, and frankly to his parliamentary party too,” says a former senior Conservative adviser, who spoke on the condition of anonymity. “[The public] won’t forgive him when their grandparents are dead because the government wasn’t strong enough to recognize that ‘personal responsibility’ is not enough under circumstances like these.” 
    

            Unfortunately, the PM’s halfway house went down no better with those who think people should be left to decide for themselves what’s best to do. Many of his MPs are very unhappy that Johnson offered the public a glimmer of hope to make their own decisions, only to then offer a finger-wagging series of warnings ahead of the Christmas break.  
    

            Asked to comment on criticism that the PM had failed to give leadership on both Christmas meetings and Brexit, a Downing Street spokesperson said: “As the PM has said, banning Christmas would be inhuman and we do not want to criminalize plans people have made for some time. We want to balance pragmatism with the overriding priority of protecting public health.”
    

            They added: “The safest way to spend Christmas is with your own household or support bubble in your own home – and we strongly recommend this is what you do if possible.”
    

            The impact of Christmas gatherings will be unclear for a few weeks, unlike Johnson’s other big headache: Brexit.  
    

            The fact that negotiations have gone on so late means that even if a deal is reached in the coming days, businesses have next to no time to implement new measures if they are to carry on trading with the EU. And the secretive nature of the negotiations has meant that traders have been driving towards a metaphorical cliff edge with their headlights off.  
    

            “It’s very hard to predict what is going to happen on the ground and that is what companies are most worried about. You can have something on paper in a deal but the situation on the ground could be very different from country-to-country,” says Allie Rennison, head of EU and trade policy at the Institute of Directors. “We needed plans in place so that whatever happens, there was a good period of time for business to understand whatever had been agreed, but there are now impossible time constraints on that,” she adds. 
    

            If the situation on the ground is chaotic, with lorries stuck at borders, goods not flowing, shortages of foods and medicines, or any other major disruption, Johnson is in serious trouble.  
    

            “It’s true that taking the EU to the wire was a necessity for Johnson. It both proved to his party he was serious about negotiating hard and probably helped get a better deal out of the EU,” says Tim Montgomerie, who served as an adviser to Johnson until 2019. “However, there isn’t much time and that, for businesses, is ridiculous. All the game-playing should have come ahead of when he first said he was going to walk away in October.” 
    

            Given that Johnson’s Conservatives have traditionally been the party of business, this could be politically catastrophic in the long run. “For some companies, disruption is deadly as you can lose customers quickly. If a supermarket chain suddenly decides it’s too much hassle to deal with British companies and can source things more easily elsewhere, they might never get that customer back,” says Rennison.  
    

            Johnson might not know it, but his attempts to navigate a narrow political path could backfire spectacularly.  
    

            “For someone who professes to take such a great interest in history, he doesn’t seem right now to be thinking beyond the coming weeks and how it might reflect on him,” says Tim Bale, professor of politics at Queen Mary University London.  
    

      
      

      

    

            “It’s clear that his government’s mixed message on Christmas is going to cost lives and it’s possible that has been baked in: when 65,000 people have already died, what’s another few thousand? But my goodness it’s a risk,” Bale adds. 
    

            “On Brexit, once businesses know what is going on it will be fine. But if it goes wrong, people will remember those weeks where things were awful because no one had enough time to prepare.” 
    

            Johnson’s had a torrid time since entering Downing Street. Amazingly, he’s thus far not been affected too badly in opinion polls. 
    

            However, there are four years left for the consequences of his actions, inactions and poor party management to catch up with him before the next scheduled general election. And if both Christmas and Brexit are catastrophic disasters, there is a good chance his party might decide Johnson isn’t the man they want to fight that vote in 2024.  
    ",NEGATIVE,0.8444420099258423
2020-01-30 21:42:00+00:00,,"
            German police and prosecutors are questioning a nurse accused of poisoning five premature babies with morphine at a hospital. 
    

            Five premature babies at the University Hospital of Ulm in southern Germany between the ages of one day and one month suddenly began experiencing life-threatening breathing difficulties on the morning of December 20 last year, authorities said in a statement. 
    

            The suspect was on duty at the hospital that morning and was taken into custody on Wednesday. The nurse is being investigated for five counts of attempted manslaughter and grievous bodily harm. All the babies survived and police said they were not expecting further health problems. 
    

      
      

      

    

            Police searched staff members’ lockers at the hospital and authorities confirmed Thursday at a press conference that they found a syringe containing breast milk among the nurse’s possessions. Police and the public prosecutor confirmed that forensic testing showed the syringe had been laced with morphine. 
    

            Christof Lehr, Ulm’s chief public prosecutor, said that the nurse denies having given the babies morphine.
    

            “In the early morning hours of December 20, 2019, five premature babies housed in a room in the Clinic for Pediatric and Adolescent Medicine in Ulm almost simultaneously suffered from life-threatening breathing problems, which fortunately, thanks to the immediate intervention of the hospital staff, remained without consequences according to current medical assessments,” investigating authorities said in a statement. 
    

            Hospital authorities first suspected an infection, but urine tests disproved that theory, while at the same time revealing traces of morphine in all five infants – even though two had not been prescribed the drug.
    

            Morphine is routinely stocked at neonatal departments to treat the withdrawal symptoms of babies born to mothers who are addicted.
    

  CNN’s Angela Dewan wrote from London. 
",NEGATIVE,2.629027843475342
2020-07-03 13:08:00+00:00,,"
            The NFL plans to have the song “Lift Every Voice and Sing” – known as the Black national anthem – performed live or played before every game in Week 1 of the NFL season, a source familiar with the league’s discussions told CNN on Thursday. 
    

            The news was first reported by 
, which is owned by ESPN.
    

            According to the source, “Lift Every Voice and Sing” will be played before “The Star-Spangled Banner.” This will begin with the nationally televised first game of the season, which is on September 10, when the defending Super Bowl champions, the Kansas City Chiefs, host the Houston Texans.
    

            The song also will be played during the full slate of those Week 1 Sunday afternoon games, during Sunday Night Football and during the two ESPN Monday night games, the source says.
    

            Additionally, the source says that the league is working collaboratively with players to recognize victims of systemic racism throughout the season. Among the items being discussed with players are adding names of victims on helmet decals or jerseys patches, as well as educational programs and storytelling (such as additional PSAs about the victims and their families).
    

            “Lift Every Voice and Sing” was first written as a poem by James Weldon Johnson, according to the NAACP’s 
. Johnson’s brother John Rosamond Johnson set the poem to music in 1899. It was first performed in 1900 by a choir at the segregated Stanton School in Jacksonville, Florida – where James Weldon Johnson was principal – as part of a celebration of former President Abraham Lincoln’s birthday.
    ",NEGATIVE,2.001404047012329
2020-04-02 10:00:00+00:00,,"
            
 and
are set to be joined by NFL legends 
 and Peyton Manning in a possible televised charity match.
    

            Negotiations are  on-going to arrange a two-on-two spectacle which would see Mickelson team up with 
to take on Woods and Manning, a source familiar to the negotiations confirmed to CNN Sport. 
    

            Professional golf is on hold because of the ongoing coronavirus pandemic, but Mickelson had hinted on social media that he was “working on” plans for a clash between the two golfing greats.
    

            With the date and time of the match still far from finalized, other details of the negotiations are more clear. 
    

            The event is being organized jointly by the PGA Tour and WarnerMedia (the parent company of CNN) and it is not expected to air on pay-per-view. 
    

            The setting for the match is also yet to be confirmed, but there would be no spectators present and only a small television production team, with all individuals adhering to recommended social distancing guidelines. 
    

            CNN has reached out to the four athletes for comment. The PGA Tour declined to comment. 
    

            

    

            Should it go-ahead, the charity event would be a rematch of the
 between Woods and Mickelson. 
    

            Dubbed “The Match,” the pair met in a $9 million made-for-TV showdown which Mickelson won after 22 holes at Shadow Creek Golf Course in Las Vegas.
    

            Mickelson also won $600,000 in charity side bets, as he was closest to the pin on three of the par 3s. But he missed a birdie putt on the first hole and donated $200,000 to Woods’ handpicked charity.
    

            Woods and Mickelson have 20 majors between them and were fierce rivals at the height of their careers, but the veteran golfers have become friendly in recent years.
    

            Similarly, Brady and the retired Manning enjoyed a healthy rivalry during their respective playing careers.
    

            Brady has recently joined the Tampa Bay Buccaneers after spending his entire NFL career – 20 seasons – with the New England Patriots, winning six of the nine Super Bowls he reached.
    

  CNN’s Rob Hodgetts contributed to this report. 
",NEGATIVE,2.022801160812378
2018-06-27 12:41:00+00:00,,"""World-first"" autonomous bus operating on streets of small Swiss town
""Trapizio"" is the only self-driving bus to be integrated with other public transport

            Should you find yourself walking through the quiet cobbled streets of Neuhausen Rheinfall, you might just stumble across the future of public transportation. 
    

            That’s because this year the small Swiss town has embraced an all-electric self-driving bus that’s the first of its kind anywhere in the world. 
    

            While other manufacturers have introduced autonomous buses elsewhere to various degrees of success – from the 
o 
 that crashed on its first day –  never before has one been fully integrated into a regular timetable. 
    

            Open to the general public since March 2018, passengers can now travel to the nearby Rhine Falls, the largest waterfall in Europe visited by an estimated 1.5 million tourists a year, without a driver in sight. 
    

            “It’s an all-autonomous bus and it’s fully embedded into our public transport system here in Schaffhausen,” Trapeze CEO Peter Schneck told 
. “It allows us to drive without a driver.” 
    

            

    

            

    

            Negotiating the roads alongside regular traffic, the “Trapizio” also has no need for pedals or a steering wheel, instead relying on a number of advanced sensors to identify potential hazards. 
    

            Should the bus approach an unexpected obstacle or unwitting pedestrian during its pre-programmed route, its response time is quicker than that of a human being. 
    

            Its top speeds aren’t yet something to write home about – limited for the time being to 25 kph – but the Trapizio does boast some pretty impressive charging times.
    

            Able to operate throughout the day on a single battery, the bus is typically charged overnight in a process that takes between three to four hours.  
    

            It certainly looks the part, but is it safe? 
    

            “Absolutely,” enthuses Schneck, who says he’s tested that claim himself on numerous occasions. “It will stop immediately, faster than a car.”  
    

            

    

            

    

            For now, a supervisor stands by and can take control of the bus when required with a “gamepad,” but the hope is that in time outside assistance won’t be necessary as the technology becomes more widely accepted. 
    

            “This marks the kick-off of our journey towards Stage 5 of autonomous mobility, when ultimately no person will be needed for attendance on board anymore,” said Schneck. 
    

            Not that he believes this innovative design will lead to 
 buses becoming driverless any time soon. 
    

            “Our intention is to strengthen public transport,” Schneck explains. “One of the reasons why people are using their individual car is because there are some fractures in mobility.
    

            “So when you want to go to your final destination, typically you have to walk from home to the bus stop.
    

            “If it’s raining, you might still use your car, and once you’re in the car you go ahead. But if someone picks you up at home for the first mile, then brings you to the hub for a bus or tram, then you can continue your journey to your final destination.”
    

            One potential benefit of directly linking autonomous mobility with traditional public transport services is the capability to explore new routes. 
    

            “[We] consider autonomous vehicles to be more than just a test object,” said Bruno Schwager, director of the public transport authority of Schaffhausen. 
    

            “In the future, self-driving vehicles are expected to allow routes that to date have never been covered or were unprofitable to now be operated at reasonable cost. This benefits all public transport activities.
    

            

    

            “Autonomous vehicles are an ideal supplement to existing services and do not jeopardise any jobs – quite the opposite is true, for they may even create new ones.”
    

            And it could be just the beginning. 
    

            

    

            The aim, the manufacturers say, is to not only establish a self-driving shuttle bus on the streets of Schaffhausen, but to design the future of mobility worldwide. 
    ",POSITIVE,1.7182420492172241
2022-11-18 14:54:00+00:00,,"
            Just two days before the 
, soccer’s world governing body FIFA confirmed that no alcohol will be sold at the eight stadiums which will host the tournament’s 64 matches.
    

            “Following discussions between host country authorities and FIFA, a decision has been made to focus the sale of alcoholic beverages on the FIFA Fan Festival, other fan destinations and licensed venues, removing sales points of beer from Qatar’s FIFA World Cup 2022 stadium perimeter,” said the FIFA statement.
    

            The Muslim country is considered to be very conservative and tightly regulates alcohol sales and usage.
    

            In September, Qatar had said it would permit ticketed fans to buy alcoholic beer at World Cup soccer matches starting three hours before kickoff and for one hour after the final whistle, but not during the match.
    

            “There is no impact to the sale of Bud Zero which will remain available at all Qatar’s World Cup stadiums,” added the FIFA statement.
    

      
      

      

    

            “Host country authorities and FIFA will continue to ensure that the stadiums and surrounding areas provide an enjoyable, respectful and pleasant experience for all fans.”
    

            While some fans may be pleased the stadiums are alcohol free, others are confused and frustrated – including 21-year-old student Arnov Paul-Choudhury.
    

            “It’s the World Cup, it’s football, you need to be able to drink around the stadium,” he told CNN Sport in Doha. “I just don’t think they’re doing the right things to attract fans.”
    

            Budweiser was set to sell beer within the ticketed perimeter surrounding each of the eight stadiums before and after each game.
    

            The beer brand, which is one of FIFA’s partners, tweeted, “Well, this is awkward,” though the social media post was quickly deleted.
    

            Budweiser is owned by the world’s largest brewer Anheuser-Busch InBev.
    

            “The tournament organisers appreciate AB InBev’s understanding and continuous support to our joint commitment to cater for everyone during the FIFA World Cup Qatar 2022,” continued the FIFA statement.
    

      
      

      

    

            Budweiser pays around $75 million for its sponsorship agreement with FIFA, according to the New York Times.
    

            “As partners of FIFA for over three decades, we look forward to our activations of FIFA World Cup™ campaigns around the world to celebrate football with our consumers,” said an AB InBev spokesperson.
    

            “Some of the planned stadium activations cannot move forward due to circumstances beyond our control.” 
    

            The Football Supporters’ Association (FSA), the national representative body for football fans in England and Wales, has condemned the decision on beer sales.
    

            In a statement released on Friday, the FSA said: “Some fans like a beer at the match, and some don’t, but the real issue is the last minute U-turn which is speaks to a wider problem – the total lack of communications and clarity from the organising committee towards the supporters.
    

            “If they can change their minds on this at a moment’s notice, with no explanation, supporters will have understandable concerns about whether they will fulfill other promises relating to accommodation, transport or cultural issues.”
    

            Fans will not be the only ones disappointed with the eleventh-hour U-turn. 
    

            Ben Peppi, head of sports services at JMW Solicitors, says the move is “hugely damaging” for FIFA’s brand.
    

            “Brands will be treading very carefully now around FIFA for future tournaments,” he told CNN Sport. “Because if two days out before the biggest global sporting event that they host, they turn round to a brand and say, ‘you can’t do this and you can’t do that’ and breach that contract, that’s not going to give any security to any new brand.” 
    

            The 2022 
 runs from November 20 until December 18.
    

            CNN is still waiting for an official statement from Qatar’s Supreme Committee.
    

  CNN’s Alasdair Howorth and Ben Church contributed to reporting. 
",NEGATIVE,3.106234550476074
2022-03-04 15:52:00+00:00,,"
  



            A war in Europe was unimaginable two weeks ago. There’s been widespread shock around the world over Russian President Vladimir Putin’s merciless and unprovoked attack on Ukraine, and among many 
.
    

            It is at times like these that we look to our own leaders to express how we feel and to respond accordingly. Britain’s Prime Minister, Boris Johnson, has risen to the occasion enough for many to forget – for now at least – about lockdown parties that led to calls for his resignation.
    

            The Queen has been lying low at Windsor Castle as she continues to recover from Covid. She has been well enough to do paperwork and host virtual audiences but little else (more on that later). We learned on Thursday, though, that she was so moved by events in Ukraine she had privately made 
 to the humanitarian appeal from the Disasters Emergency Committee – a group of 15 leading UK aid charities. Buckingham Palace confirmed the Queen’s donation but would not comment further, telling us it was a “private matter.”
    

            Other members of her family have stepped up in her absence, as is the form these days.
    

            The Duke and Duchess of Cambridge said in a tweet over the weekend that they “stand with the President and all of Ukraine’s people as they bravely fight for that future.”
    
In October 2020 we had the privilege to meet President Zelenskyy and the First Lady to learn of their hope and optimism for Ukraine’s future. 
Today we stand with the President and all of Ukraine’s people as they bravely fight for that future 🇺🇦 W & C

            Ukraine’s President, Volodymyr Zelensky, tweeted back, saying he and wife Olena were grateful to the couple that “at this crucial time, when Ukraine is courageously opposing Russia’s invasion, they stand by our country and support our brave citizens.”
    
Olena and I are grateful to the Duke and Duchess of Cambridge 
 that at this crucial time, when Ukraine is courageously opposing Russia's invasion, they stand by our country and support our brave citizens.  Good will triumph.

            From California, on the day Russia launched its invasion, Prince Harry and Meghan expressed their solidarity with the people of Ukraine “against this breach of international and humanitarian law” and urged “the global community and its leaders to do the same.”
    

            On Tuesday, Prince Charles went further, speaking of “democracy” and “an open society” coming under attack in Ukraine “in the most unconscionable way.” He went on: “We are in solidarity with all those who are resisting brutal aggression.”
    

            If the UK were ever to try to rebuild bridges with Putin, these comments will hang over Charles. That’s why, as a rule, royals don’t cast judgment on foreign heads of state. They’re in it for life, unlike transient politicians. Putin, however, has crossed the line on this one for Charles, as he has for most of the Western world.
    

            But it was perhaps his wife, the Duchess of Cornwall, who best expressed the nation’s shock without words, during the couple’s visit to a Ukrainian Catholic Cathedral in London on Wednesday.
    

            The pair went to the Cathedral of the Holy Family – which has become a rallying point for the British Ukrainian community – where they met the Ukrainian Ambassador to the UK, Vadym Prystaiko, and his wife, Inna Prystaiko, as well as Bishop Kenneth Nowakowski. 
    

            On arrival, the royals met children from an associated Ukrainian school and received a traditional offering of bread and salt. The couple also lit a candle and laid sunflowers, Ukraine’s national flower, at the altar.
    

            Addressing members of the Ukrainian community working to support relief efforts, Charles praised the group for their courage in the face of wanton aggression. He said: “My wife and I have been deeply moved by everything we’ve heard today during our visit and, above all, by the extraordinary bravery, generosity and fortitude of the Ukrainian community in the face of such truly terrible aggression. So, if I may say so, our thoughts and prayers, however inadequate they may be, are with all of you at this most critical time.”
    

            During the visit, a camera picked up tears in Camilla’s eyes and a journalist from the Royal Rota covering the event reported the duchess “wept frequently during the engagement and comforted the ambassador’s wife, who was also crying.” 
    

            The Queen seems to be on the mend after contracting coronavirus nearly two weeks ago, undertaking a number of video calls this week.
    

            On Thursday, she held two virtual audiences from Windsor with the new ambassadors for Trinidad and Tobago and Malawi. Earlier this week, she also welcomed incoming envoys to the UK from Andorra and Chad in video meetings.
    

            The palace has been reluctant to give a daily health update but clearly the monarch is feeling well enough to return to virtual engagements. It is understood she will continue with other duties and has some private engagements in her diary.
    

            One event that was taken off the books was a diplomatic reception that was due to take place at Windsor Castle on Wednesday. Buckingham Palace said over the weekend the Queen had “accepted the Foreign Secretary’s advice” to postpone the event. Rather than being related to her health, it’s likely UK Foreign Secretary Liz Truss made the suggestion in the light of the ongoing crisis facing Ukraine.
    

            The next major events the Queen is hoping to attend are the annual Commonwealth Service at Westminster Abbey on March 14 and a service of thanksgiving for her late husband, Prince Philip, at the same venue on March 29.
    

            
.
    

            The Prince of Wales brought together some of the most influential Black Britons when he hosted a reception for supporters of the Powerlist at Clarence House on Tuesday. The Powerlist is an annual celebration of 100 of the most influential people of African, African-Caribbean and African-American heritage. “These communities have made and continue to make an incredibly positive difference to society as a whole and, in doing so, have built a real community spirit and cohesion,” Charles said. The heir to the throne added it was “particularly pleasing to see the diversity of talent” recognized by the initiative, from the arts to business, the environment and technology, among other sectors. Charles said the Powerlist – now in its 16th year – has helped identify “expertise and leadership” that will aid the UK in meeting the challenges it continues to face across society.
    

            

    

            The Cambridges took a trip to Wales to celebrate St. David’s Day, where they were greeted by throngs of well-wishers. The trip was focused on the importance of the agricultural industry, with their engagements centered around how community groups are supporting young people, while also celebrating the region’s history. In Abergavenny, they stopped at a goat farm that has supplied milk to local cheesemakers for almost two decades. Meanwhile, in Blaenavon, the pair rolled up their sleeves in the kitchen of a local youth center, where they baked Welsh cakes before playing a game of pool.
    

            

    

            The Duchess of Sussex weighed in on Ketanji Brown Jackson’s historic 
 to become the first Black woman to sit on the highest court in the United States. Meghan spoke to Anita Hill, an American lawyer who became a household name in 1991 when she testified about sexual harassment she allegedly endured from then-Supreme Court nominee Clarence Thomas, for URL Media. Reflecting on Jackson’s nomination, Hill wrote in an op-ed that she wanted to seek the thoughts of others who had “entered arenas once thought to be inaccessible,” so she reached out to Meghan. The duchess praised President Joe Biden’s pick, telling her “the civil rights history of tomorrow is being written today.” Meghan added that Jackson’s nomination “opened new ground for women’s representation at the highest level of a judicial system that for too long has tilted against the very community she hails from.” 

    

            

    

            An exhibition opening Friday at London’s Kensington Palace will debut a portrait of Princess Diana that’s never been seen by the public. Taken by fashion photographer David Bailey in 1988, the image was originally commissioned by the National Portrait Gallery but has remained in Bailey’s archive until now. The black-and-white image shows an elegant 27-year-old Diana gazing into the distance, wearing a satin off-the-shoulder gown and a pair of teardrop earrings.
    

            Bailey, who has photographed multiple cultural legends, including Andy Warhol, Twiggy and the Beatles, was selected by Diana for his high-contrast lighting and minimalist style. Her choice “reflected her desire to establish a new photographic identity for herself,” distinct from the more established forms of royal portraiture, according to a news release from Historic Royal Palaces, the British charity tasked with running six of the UK’s palaces. Revealed now after 34 years, the image further solidifies her public reputation as one of the most fashion-forward members of the British royal family. 

    

            In addition to the Diana portrait, the exhibition, titled “A Life Through A Royal Lens,” will showcase a range of works exploring the relationship between photography and the monarchy.
    

            It includes photos snapped on royal tours and portraits of heads of state, as well as off-duty moments away from the public eye. Also on show for the first time is a selection of images taken by members of the royal family themselves.
    

            Nearly 1,000 images were submitted from people around the world who were keen to share their encounters with royals, with photographs ranging from royal walkabouts in the 1950s to the traditional Christmas Day service at Sandringham, the Queen’s private residence in Norfolk.
    

            

    

            The Duchess of Cornwall has a busy week ahead, with two major engagements on her calendar.
    

            
In her role as president of WOW - Women of the World Festival, Camilla will host a reception to mark International Women’s Day at Clarence House in London.
    

            
She’ll open the new Royal Academy of Dance (RAD) headquarters in Battersea, south London. The duchess has been vice-patron of the RAD since 2020.
    

            Prince Charles and Camilla unveiled an eco-friendly pier train named in honor of murdered British politician David Amess, during a visit to Southend, east of London on March 1. Amess, a veteran Conservative lawmaker, was stabbed to death in his constituency in October.
    
“What we saw in the terrible tragedy in Southend was an attack on democracy, on an open society, on freedom itself. We are seeing those same values under attack today in Ukraine, in the most unconscionable way. In the stand we take here, we are in solidarity with all those who are resisting brutal oppression.”",POSITIVE,2.669792413711548
